policy,scope,key_bytes,prediction_bytes,capacity,pool_keys,threads,hit_percent,repetition,ops_per_thread,total_ops,makespan_us,throughput_ops_per_second,ns_per_op_mean,ns_per_op_min_thread,ns_per_op_max_thread,hits,misses,observed_hit_rate,expected_hit_rate,status
LRU,private,65536,64,64,128,16,0,1,8192,131072,802240,163383,82136.5,68831.5,97929.6,0,131072,0,0,ok
LRU,private,65536,64,64,128,16,0,2,8192,131072,806554,162509,81913.4,68855.8,98456.3,0,131072,0,0,ok
LRU,shared,65536,64,64,128,16,0,0,8192,131072,9.27451e+06,14132.5,927463,592513,1.13214e+06,0,131072,0,0,ok
LRU,shared,65536,64,64,128,16,0,1,8192,131072,9.26106e+06,14153,868571,265832,1.1305e+06,0,131072,0,0,ok
LRU,shared,65536,64,64,128,16,0,2,8192,131072,9.31115e+06,14076.9,933425,613593,1.13662e+06,0,131072,0,0,ok
LRU,private,65536,64,64,128,16,50,0,8192,131072,484802,270362,49782,41862,59179.9,65536,65536,0.5,0.5,ok
LRU,private,65536,64,64,128,16,50,1,8192,131072,472879,277179,49738.8,41972,57724.5,65536,65536,0.5,0.5,ok
LRU,private,65536,64,64,128,16,50,2,8192,131072,483125,271300,49798.2,41872.1,58975.2,65536,65536,0.5,0.5,ok
LRU,shared,65536,64,64,128,16,50,0,8192,131072,5.69637e+06,23009.8,501299,285314,695357,65478,65594,0.499557,0.5,inexact
LRU,shared,65536,64,64,128,16,50,1,8192,131072,5.69484e+06,23015.9,523629,215570,695171,65501,65571,0.499733,0.5,inexact
LRU,shared,65536,64,64,128,16,50,2,8192,131072,5.72982e+06,22875.4,574048,244536,699441,65486,65586,0.499619,0.5,inexact
LRU,private,65536,64,64,128,16,100,0,8192,131072,177119,740022,18485.4,15079.6,21621,131056,16,0.999878,0.999878,ok
LRU,private,65536,64,64,128,16,100,1,8192,131072,185438,706822,18585.3,15160.2,22636.5,131056,16,0.999878,0.999878,ok
LRU,private,65536,64,64,128,16,100,2,8192,131072,180671,725473,18537.3,15115.4,22054.6,131056,16,0.999878,0.999878,ok
LRU,shared,65536,64,64,128,16,100,0,8192,131072,2.13315e+06,61445.3,176351,70175.9,260394,131056,16,0.999878,0.999878,ok
LRU,shared,65536,64,64,128,16,100,1,8192,131072,2.12344e+06,61726.3,180816,36375.5,259209,131056,16,0.999878,0.999878,ok
LRU,shared,65536,64,64,128,16,100,2,8192,131072,2.13125e+06,61500.2,190819,40401.5,260162,131056,16,0.999878,0.999878,ok
LRU,private,65536,64,64,128,24,0,0,8192,196608,971556,202364,104627,77000.4,118598,0,196608,0,0,ok
LRU,private,65536,64,64,128,24,0,1,8192,196608,924165,212741,97999.9,72612,112813,0,196608,0,0,ok
LRU,private,65536,64,64,128,24,0,2,8192,196608,921144,213439,97805.1,71798.5,112444,0,196608,0,0,ok
LRU,shared,65536,64,64,128,24,0,0,8192,196608,1.4216e+07,13830,1.28278e+06,523940,1.73535e+06,0,196608,0,0,ok
LRU,shared,65536,64,64,128,24,0,1,8192,196608,1.39044e+07,14139.9,1.30477e+06,434452,1.69732e+06,0,196608,0,0,ok
LRU,shared,65536,64,64,128,24,0,2,8192,196608,1.39817e+07,14061.8,1.35835e+06,677382,1.70676e+06,0,196608,0,0,ok
LRU,private,65536,64,64,128,24,50,0,8192,196608,540533,363730,58159.5,42929.9,65983.1,98304,98304,0.5,0.5,ok
LRU,private,65536,64,64,128,24,50,1,8192,196608,539633,364337,57898.8,42445.9,65873.1,98304,98304,0.5,0.5,ok
LRU,private,65536,64,64,128,24,50,2,8192,196608,534637,367741,57977,43081.9,65263.3,98304,98304,0.5,0.5,ok
LRU,shared,65536,64,64,128,24,50,0,8192,196608,8.66288e+06,22695.4,810842,452216,1.05748e+06,98180,98428,0.499369,0.5,inexact
LRU,shared,65536,64,64,128,24,50,1,8192,196608,8.65366e+06,22719.6,804981,320530,1.05636e+06,98203,98405,0.499486,0.5,inexact
LRU,shared,65536,64,64,128,24,50,2,8192,196608,8.57689e+06,22923,739796,289384,1.04698e+06,98224,98384,0.499593,0.5,inexact
LRU,private,65536,64,64,128,24,100,0,8192,196608,192914,1.01915e+06,20996.3,15136.3,23549.1,196584,24,0.999878,0.999878,ok
LRU,private,65536,64,64,128,24,100,1,8192,196608,193478,1.01618e+06,20930.8,15100.6,23618,196584,24,0.999878,0.999878,ok
LRU,private,65536,64,64,128,24,100,2,8192,196608,191968,1.02417e+06,20809.3,15061.5,23433.5,196584,24,0.999878,0.999878,ok
LRU,shared,65536,64,64,128,24,100,0,8192,196608,3.21048e+06,61239.4,265100,49553.7,391905,196584,24,0.999878,0.999878,ok
LRU,shared,65536,64,64,128,24,100,1,8192,196608,3.21719e+06,61111.7,286004,140893,392723,196584,24,0.999878,0.999878,ok
LRU,shared,65536,64,64,128,24,100,2,8192,196608,3.26059e+06,60298.3,260970,41326.8,398021,196584,24,0.999878,0.999878,ok
LRU,private,1048576,64,64,128,1,0,0,4096,4096,4.50071e+06,910.079,1.09881e+06,1.09881e+06,1.09881e+06,0,4096,0,0,ok
LRU,private,1048576,64,64,128,1,0,1,4096,4096,4.52762e+06,904.669,1.10538e+06,1.10538e+06,1.10538e+06,0,4096,0,0,ok
LRU,private,1048576,64,64,128,1,0,2,4096,4096,4.52468e+06,905.257,1.10466e+06,1.10466e+06,1.10466e+06,0,4096,0,0,ok
LRU,shared,1048576,64,64,128,1,0,0,4096,4096,4.52981e+06,904.232,1.10591e+06,1.10591e+06,1.10591e+06,0,4096,0,0,ok
LRU,shared,1048576,64,64,128,1,0,1,4096,4096,4.50323e+06,909.57,1.09942e+06,1.09942e+06,1.09942e+06,0,4096,0,0,ok
LRU,shared,1048576,64,64,128,1,0,2,4096,4096,4.56143e+06,897.965,1.11363e+06,1.11363e+06,1.11363e+06,0,4096,0,0,ok
LRU,private,1048576,64,64,128,1,50,0,4096,4096,2.74707e+06,1491.04,670671,670671,670671,2048,2048,0.5,0.5,ok
LRU,private,1048576,64,64,128,1,50,1,4096,4096,2.75586e+06,1486.29,672816,672816,672816,2048,2048,0.5,0.5,ok
LRU,private,1048576,64,64,128,1,50,2,4096,4096,2.74597e+06,1491.64,670402,670402,670402,2048,2048,0.5,0.5,ok
LRU,shared,1048576,64,64,128,1,50,0,4096,4096,2.75795e+06,1485.16,673328,673328,673328,2048,2048,0.5,0.5,ok
LRU,shared,1048576,64,64,128,1,50,1,4096,4096,2.74878e+06,1490.11,671090,671090,671090,2048,2048,0.5,0.5,ok
LRU,shared,1048576,64,64,128,1,50,2,4096,4096,2.77084e+06,1478.25,676474,676474,676474,2048,2048,0.5,0.5,ok
LRU,private,1048576,64,64,128,1,100,0,4096,4096,1.01069e+06,4052.68,246751,246751,246751,4095,1,0.999756,0.999756,ok
LRU,private,1048576,64,64,128,1,100,1,4096,4096,1.01724e+06,4026.57,248351,248351,248351,4095,1,0.999756,0.999756,ok
LRU,private,1048576,64,64,128,1,100,2,4096,4096,1.01138e+06,4049.9,246920,246920,246920,4095,1,0.999756,0.999756,ok
LRU,shared,1048576,64,64,128,1,100,0,4096,4096,1.01215e+06,4046.84,247107,247107,247107,4095,1,0.999756,0.999756,ok
LRU,shared,1048576,64,64,128,1,100,1,4096,4096,1.00985e+06,4056.03,246547,246547,246547,4095,1,0.999756,0.999756,ok
LRU,shared,1048576,64,64,128,1,100,2,4096,4096,1.01175e+06,4048.44,247009,247009,247009,4095,1,0.999756,0.999756,ok
LRU,private,1048576,64,64,128,2,0,0,4096,8192,4.57221e+06,1791.7,1.11504e+06,1.11381e+06,1.11626e+06,0,8192,0,0,ok
LRU,private,1048576,64,64,128,2,0,1,4096,8192,4.58803e+06,1785.52,1.11617e+06,1.11221e+06,1.12012e+06,0,8192,0,0,ok
LRU,private,1048576,64,64,128,2,0,2,4096,8192,4.55034e+06,1800.31,1.11078e+06,1.11064e+06,1.11092e+06,0,8192,0,0,ok
LRU,shared,1048576,64,64,128,2,0,0,4096,8192,9.11598e+06,898.642,1.66987e+06,1.11417e+06,2.22558e+06,0,8192,0,0,ok
LRU,shared,1048576,64,64,128,2,0,1,4096,8192,9.08761e+06,901.447,1.65952e+06,1.10039e+06,2.21865e+06,0,8192,0,0,ok
LRU,shared,1048576,64,64,128,2,0,2,4096,8192,9.22922e+06,887.615,1.71425e+06,1.17528e+06,2.25323e+06,0,8192,0,0,ok
LRU,private,1048576,64,64,128,2,50,0,4096,8192,2.96179e+06,2765.9,715208,707324,723092,4096,4096,0.5,0.5,ok
LRU,private,1048576,64,64,128,2,50,1,4096,8192,2.77235e+06,2954.9,676662,676481,676842,4096,4096,0.5,0.5,ok
LRU,private,1048576,64,64,128,2,50,2,4096,8192,2.77339e+06,2953.79,676810,676524,677096,4096,4096,0.5,0.5,ok
LRU,shared,1048576,64,64,128,2,50,0,4096,8192,5.57685e+06,1468.93,1.01804e+06,674548,1.36153e+06,4096,4096,0.5,0.5,ok
LRU,shared,1048576,64,64,128,2,50,1,4096,8192,5.53663e+06,1479.6,1.0134e+06,675092,1.35172e+06,4096,4096,0.5,0.5,ok
LRU,shared,1048576,64,64,128,2,50,2,4096,8192,5.5376e+06,1479.34,1.01393e+06,675916,1.35195e+06,4096,4096,0.5,0.5,ok
LRU,private,1048576,64,64,128,2,100,0,4096,8192,1.01169e+06,8097.38,246477,245961,246993,8190,2,0.999756,0.999756,ok
LRU,private,1048576,64,64,128,2,100,1,4096,8192,1.01665e+06,8057.87,247271,246338,248205,8190,2,0.999756,0.999756,ok
LRU,private,1048576,64,64,128,2,100,2,4096,8192,1.01248e+06,8091.02,246792,246396,247188,8190,2,0.999756,0.999756,ok
LRU,shared,1048576,64,64,128,2,100,0,4096,8192,2.03085e+06,4033.78,370863,245914,495813,8190,2,0.999756,0.999756,ok
LRU,shared,1048576,64,64,128,2,100,1,4096,8192,2.03375e+06,4028.03,370980,245439,496521,8190,2,0.999756,0.999756,ok
LRU,shared,1048576,64,64,128,2,100,2,4096,8192,2.05119e+06,3993.78,387493,274207,500779,8190,2,0.999756,0.999756,ok
LRU,private,1048576,64,64,128,4,0,0,4096,16384,4.52857e+06,3617.92,1.10501e+06,1.10446e+06,1.10561e+06,0,16384,0,0,ok
LRU,private,1048576,64,64,128,4,0,1,4096,16384,4.52851e+06,3617.97,1.10512e+06,1.10469e+06,1.10559e+06,0,16384,0,0,ok
LRU,private,1048576,64,64,128,4,0,2,4096,16384,4.55789e+06,3594.65,1.10886e+06,1.10537e+06,1.11277e+06,0,16384,0,0,ok
LRU,shared,1048576,64,64,128,4,0,0,4096,16384,1.82127e+07,899.591,2.77692e+06,1.10239e+06,4.44646e+06,0,16384,0,0,ok
LRU,shared,1048576,64,64,128,4,0,1,4096,16384,1.82174e+07,899.358,2.78559e+06,1.11463e+06,4.44762e+06,0,16384,0,0,ok
LRU,shared,1048576,64,64,128,4,0,2,4096,16384,1.82359e+07,898.448,2.78926e+06,1.12485e+06,4.45212e+06,0,16384,0,0,ok
LRU,private,1048576,64,64,128,4,50,0,4096,16384,2.78674e+06,5879.27,678214,675551,680356,8192,8192,0.5,0.5,ok
LRU,private,1048576,64,64,128,4,50,1,4096,16384,2.78551e+06,5881.86,677934,675922,680057,8192,8192,0.5,0.5,ok
LRU,private,1048576,64,64,128,4,50,2,4096,16384,2.80239e+06,5846.43,678812,676414,684178,8192,8192,0.5,0.5,ok
LRU,shared,1048576,64,64,128,4,50,0,4096,16384,1.12036e+07,1462.39,1.71283e+06,681724,2.73525e+06,8192,8192,0.5,0.5,ok
LRU,shared,1048576,64,64,128,4,50,1,4096,16384,1.12719e+07,1453.53,1.77943e+06,919852,2.75193e+06,8192,8192,0.5,0.5,ok
LRU,shared,1048576,64,64,128,4,50,2,4096,16384,1.11869e+07,1464.57,1.82597e+06,684457,2.73117e+06,8192,8192,0.5,0.5,ok
LRU,private,1048576,64,64,128,4,100,0,4096,16384,1.03129e+06,15886.9,249778,248406,251779,16380,4,0.999756,0.999756,ok
LRU,private,1048576,64,64,128,4,100,1,4096,16384,1.01723e+06,16106.5,247469,245608,248347,16380,4,0.999756,0.999756,ok
LRU,private,1048576,64,64,128,4,100,2,4096,16384,1.0237e+06,16004.6,248491,247172,249927,16380,4,0.999756,0.999756,ok
LRU,shared,1048576,64,64,128,4,100,0,4096,16384,4.08242e+06,4013.3,623342,247844,996685,16380,4,0.999756,0.999756,ok
LRU,shared,1048576,64,64,128,4,100,1,4096,16384,4.07948e+06,4016.2,622059,246926,995967,16380,4,0.999756,0.999756,ok
LRU,shared,1048576,64,64,128,4,100,2,4096,16384,4.11631e+06,3980.27,803840,486353,1.00496e+06,16380,4,0.999756,0.999756,ok
LRU,private,1048576,64,64,128,8,0,0,4096,32768,4.85675e+06,6746.9,1.15969e+06,1.1485e+06,1.18573e+06,0,32768,0,0,ok
LRU,private,1048576,64,64,128,8,0,1,4096,32768,4.63477e+06,7070.03,1.12105e+06,1.11417e+06,1.13154e+06,0,32768,0,0,ok
LRU,private,1048576,64,64,128,8,0,2,4096,32768,4.66834e+06,7019.2,1.12184e+06,1.11594e+06,1.13973e+06,0,32768,0,0,ok
LRU,shared,1048576,64,64,128,8,0,0,4096,32768,3.62291e+07,904.466,4.97823e+06,1.10286e+06,8.845e+06,0,32768,0,0,ok
LRU,shared,1048576,64,64,128,8,0,1,4096,32768,3.63093e+07,902.468,5.05031e+06,1.20106e+06,8.86458e+06,0,32768,0,0,ok
LRU,shared,1048576,64,64,128,8,0,2,4096,32768,3.62616e+07,903.656,4.98586e+06,1.11125e+06,8.85293e+06,0,32768,0,0,ok
LRU,private,1048576,64,64,128,8,50,0,4096,32768,2.87551e+06,11395.5,689244,681363,702029,16384,16384,0.5,0.5,ok
LRU,private,1048576,64,64,128,8,50,1,4096,32768,2.88074e+06,11374.8,688891,681482,703307,16384,16384,0.5,0.5,ok
LRU,private,1048576,64,64,128,8,50,2,4096,32768,2.83234e+06,11569.3,684796,680294,691488,16384,16384,0.5,0.5,ok
LRU,shared,1048576,64,64,128,8,50,0,4096,32768,2.23209e+07,1468.04,3.06669e+06,685952,5.44943e+06,16384,16384,0.5,0.5,ok
LRU,shared,1048576,64,64,128,8,50,1,4096,32768,2.24135e+07,1461.97,3.42371e+06,678783,5.47206e+06,16384,16384,0.5,0.5,ok
LRU,shared,1048576,64,64,128,8,50,2,4096,32768,2.26712e+07,1445.36,3.11867e+06,692201,5.53495e+06,16384,16384,0.5,0.5,ok
LRU,private,1048576,64,64,128,8,100,0,4096,32768,1.0444e+06,31374.9,250219,246717,254981,32760,8,0.999756,0.999756,ok
LRU,private,1048576,64,64,128,8,100,1,4096,32768,1.06207e+06,30852.9,251302,245908,259295,32760,8,0.999756,0.999756,ok
LRU,private,1048576,64,64,128,8,100,2,4096,32768,1.06493e+06,30770.2,251492,245826,259992,32760,8,0.999756,0.999756,ok
LRU,shared,1048576,64,64,128,8,100,0,4096,32768,8.25055e+06,3971.61,1.16443e+06,249783,2.0143e+06,32760,8,0.999756,0.999756,ok
LRU,shared,1048576,64,64,128,8,100,1,4096,32768,8.30792e+06,3944.19,1.22833e+06,418024,2.0283e+06,32760,8,0.999756,0.999756,ok
LRU,shared,1048576,64,64,128,8,100,2,4096,32768,8.28084e+06,3957.09,1.13502e+06,248612,2.02169e+06,32760,8,0.999756,0.999756,ok
LRU,private,1048576,64,64,128,16,0,0,4096,65536,7.27553e+06,9007.73,1.48e+06,1.22052e+06,1.77625e+06,0,65536,0,0,ok
LRU,private,1048576,64,64,128,16,0,1,4096,65536,6.70418e+06,9775.39,1.38275e+06,1.1518e+06,1.63676e+06,0,65536,0,0,ok
LRU,private,1048576,64,64,128,16,0,2,4096,65536,7.46166e+06,8783.04,1.51502e+06,1.24885e+06,1.82169e+06,0,65536,0,0,ok
LRU,shared,1048576,64,64,128,16,0,0,4096,65536,7.31005e+07,896.519,9.72436e+06,1.10724e+06,1.78468e+07,0,65536,0,0,ok
LRU,shared,1048576,64,64,128,16,0,1,4096,65536,7.29906e+07,897.869,9.73625e+06,1.10214e+06,1.782e+07,0,65536,0,0,ok
LRU,shared,1048576,64,64,128,16,0,2,4096,65536,7.37223e+07,888.958,1.07573e+07,1.61082e+06,1.79986e+07,0,65536,0,0,ok
LRU,private,1048576,64,64,128,16,50,0,4096,65536,4.15613e+06,15768.5,853591,703597,1.01468e+06,32768,32768,0.5,0.5,ok
LRU,private,1048576,64,64,128,16,50,1,4096,65536,4.54186e+06,14429.3,932637,772753,1.10885e+06,32768,32768,0.5,0.5,ok
LRU,private,1048576,64,64,128,16,50,2,4096,65536,4.35605e+06,15044.8,881550,724250,1.06349e+06,32768,32768,0.5,0.5,ok
LRU,shared,1048576,64,64,128,16,50,0,4096,65536,4.50443e+07,1454.92,5.85864e+06,675575,1.09971e+07,32768,32768,0.5,0.5,ok
LRU,shared,1048576,64,64,128,16,50,1,4096,65536,4.5251e+07,1448.28,5.87206e+06,689962,1.10476e+07,32768,32768,0.5,0.5,ok
LRU,shared,1048576,64,64,128,16,50,2,4096,65536,4.48918e+07,1459.87,5.91775e+06,674759,1.09599e+07,32768,32768,0.5,0.5,ok
LRU,private,1048576,64,64,128,16,100,0,4096,65536,1.51203e+06,43343.1,302774,244667,369148,65520,16,0.999756,0.999756,ok
LRU,private,1048576,64,64,128,16,100,1,4096,65536,1.49686e+06,43782.3,301641,244883,365445,65520,16,0.999756,0.999756,ok
LRU,private,1048576,64,64,128,16,100,2,4096,65536,1.46914e+06,44608.3,301327,243732,358677,65520,16,0.999756,0.999756,ok
LRU,shared,1048576,64,64,128,16,100,0,4096,65536,1.63438e+07,4009.83,2.12258e+06,245578,3.99019e+06,65520,16,0.999756,0.999756,ok
LRU,shared,1048576,64,64,128,16,100,1,4096,65536,1.63359e+07,4011.77,2.1415e+06,244895,3.98826e+06,65520,16,0.999756,0.999756,ok
LRU,shared,1048576,64,64,128,16,100,2,4096,65536,1.63448e+07,4009.59,2.26282e+06,246989,3.99043e+06,65520,16,0.999756,0.999756,ok
LRU,private,1048576,64,64,128,24,0,0,4096,98304,8.2138e+06,11968.2,1.70948e+06,1.20694e+06,2.00532e+06,0,98304,0,0,ok
LRU,private,1048576,64,64,128,24,0,1,4096,98304,8.227e+06,11948.9,1.71522e+06,1.21141e+06,2.00855e+06,0,98304,0,0,ok
LRU,private,1048576,64,64,128,24,0,2,4096,98304,8.25656e+06,11906.2,1.72085e+06,1.21573e+06,2.01576e+06,0,98304,0,0,ok
LRU,shared,1048576,64,64,128,24,0,0,4096,98304,1.09042e+08,901.526,1.47062e+07,1.11608e+06,2.66215e+07,0,98304,0,0,ok
LRU,shared,1048576,64,64,128,24,0,1,4096,98304,1.09403e+08,898.546,1.39058e+07,1.10593e+06,2.67098e+07,0,98304,0,0,ok
LRU,shared,1048576,64,64,128,24,0,2,4096,98304,1.09272e+08,899.628,1.40903e+07,1.10582e+06,2.66777e+07,0,98304,0,0,ok
LRU,private,1048576,64,64,128,24,50,0,4096,98304,5.32763e+06,18451.7,1.09805e+06,763320,1.30069e+06,49152,49152,0.5,0.5,ok
LRU,private,1048576,64,64,128,24,50,1,4096,98304,5.89188e+06,16684.7,1.23849e+06,934387,1.43845e+06,49152,49152,0.5,0.5,ok
LRU,private,1048576,64,64,128,24,50,2,4096,98304,6.07332e+06,16186.2,1.28167e+06,1.01705e+06,1.48274e+06,49152,49152,0.5,0.5,ok
LRU,shared,1048576,64,64,128,24,50,0,4096,98304,6.76843e+07,1452.39,8.70793e+06,675621,1.65245e+07,49150,49154,0.49998,0.5,inexact
LRU,shared,1048576,64,64,128,24,50,1,4096,98304,6.81356e+07,1442.77,8.64685e+06,685091,1.66347e+07,49152,49152,0.5,0.5,ok
LRU,shared,1048576,64,64,128,24,50,2,4096,98304,6.86461e+07,1432.04,8.92442e+06,685944,1.67593e+07,49151,49153,0.49999,0.5,inexact
LRU,private,1048576,64,64,128,24,100,0,4096,98304,1.99065e+06,49382.8,422024,309760,485999,98280,24,0.999756,0.999756,ok
LRU,private,1048576,64,64,128,24,100,1,4096,98304,1.97119e+06,49870.4,406528,308886,481248,98280,24,0.999756,0.999756,ok
LRU,private,1048576,64,64,128,24,100,2,4096,98304,1.93439e+06,50819.2,393866,278384,472263,98280,24,0.999756,0.999756,ok
LRU,shared,1048576,64,64,128,24,100,0,4096,98304,2.47895e+07,3965.56,3.17735e+06,249937,6.05211e+06,98280,24,0.999756,0.999756,ok
LRU,shared,1048576,64,64,128,24,100,1,4096,98304,2.47885e+07,3965.71,3.15696e+06,248234,6.05188e+06,98280,24,0.999756,0.999756,ok
LRU,shared,1048576,64,64,128,24,100,2,4096,98304,2.47924e+07,3965.09,3.23459e+06,251943,6.05283e+06,98280,24,0.999756,0.999756,ok
